round,client_id,test_acc,test_loss,trust_score,is_malicious_detected,grad_norm,param_divergence,cosine_similarity,performance_variance,label_flip_score,predicted_trust,dp_epsilon,aggregation_method
2,13,0.9333333333333333,0.3767935038338021,0.9676041305065154,False,1.7797011137008667,0.009508371353149414,computed,computed,computed,-1.0,0.0,median
2,10,0.9333333333333333,0.3767935038338021,1.0,False,1.7797011137008667,0.0,computed,computed,computed,-1.0,0.0,median
2,18,0.9333333333333333,0.3767935038338021,0.9774410188198089,False,1.7797011137008667,0.0,computed,computed,computed,-1.0,0.0,median
3,10,0.9428571428571428,0.35584323092061976,0.9856844325860341,False,2.1251089572906494,0.020450810591379803,computed,computed,computed,-1.0,0.0,median
3,7,0.9428571428571428,0.35584323092061976,0.9430752535661062,False,2.1251089572906494,0.05863795677820841,computed,computed,computed,-1.0,0.0,median
3,0,0.9428571428571428,0.35584323092061976,0.841734954714775,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,2,0.9428571428571428,0.35584323092061976,0.9035018410682678,False,2.1251089572906494,0.06427276134490967,computed,computed,computed,-1.0,0.0,median
3,5,0.9428571428571428,0.35584323092061976,0.9913366025686263,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,18,0.9428571428571428,0.35584323092061976,0.9932323056459427,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,16,0.9428571428571428,0.35584323092061976,0.9978809386491775,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,12,0.9428571428571428,0.35584323092061976,0.85,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,4,0.9428571428571428,0.35584323092061976,0.9926900470256805,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,14,0.9428571428571428,0.35584323092061976,0.8816918563842773,False,2.1251089572906494,0.15,computed,computed,computed,-1.0,0.0,median
3,15,0.9428571428571428,0.35584323092061976,0.9862305524349212,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,9,0.9428571428571428,0.35584323092061976,0.978354377746582,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,1,0.9428571428571428,0.35584323092061976,0.9525098919868469,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,13,0.9428571428571428,0.35584323092061976,0.9902812391519545,False,2.1251089572906494,0.0,computed,computed,computed,-1.0,0.0,median
3,11,0.9428571428571428,0.35584323092061976,0.9321177816390991,False,2.1251089572906494,0.010425746440887451,computed,computed,computed,-1.0,0.0,median
4,0,0.9428571428571428,0.2912100301993212,0.9525204864144324,False,1.5931941270828247,0.0,computed,computed,computed,-1.0,0.0,median
4,18,0.9428571428571428,0.2912100301993212,0.9979696916937828,False,1.5931941270828247,0.0,computed,computed,computed,-1.0,0.0,median
4,6,0.9428571428571428,0.2912100301993212,0.9925783693790435,False,1.5931941270828247,0.0,computed,computed,computed,-1.0,0.0,median
4,8,0.9428571428571428,0.2912100301993212,0.9986343145370482,False,1.5931941270828247,0.001950979232788086,computed,computed,computed,-1.0,0.0,median
4,17,0.9428571428571428,0.2912100301993212,0.9073048114776611,False,1.5931941270828247,0.0781865119934082,computed,computed,computed,-1.0,0.0,median
4,11,0.9428571428571428,0.2912100301993212,0.9796353344917297,False,1.5931941270828247,0.0,computed,computed,computed,-1.0,0.0,median
4,4,0.9428571428571428,0.2912100301993212,0.9978070141077041,False,1.5931941270828247,0.0,computed,computed,computed,-1.0,0.0,median
4,9,0.9428571428571428,0.2912100301993212,0.9935063133239745,False,1.5931941270828247,0.0,computed,computed,computed,-1.0,0.0,median
4,12,0.9428571428571428,0.2912100301993212,0.9545532135168711,False,1.5931941270828247,0.000638266404469808,computed,computed,computed,-1.0,0.0,median
4,10,0.9428571428571428,0.2912100301993212,0.8829479064544041,False,1.5931941270828247,0.16108203331629434,computed,computed,computed,-1.0,0.0,median
4,5,0.9428571428571428,0.2912100301993212,0.9560852904915809,False,1.5931941270828247,0.05902241468429565,computed,computed,computed,-1.0,0.0,median
4,19,0.9428571428571428,0.2912100301993212,0.9978329163789748,False,1.5931941270828247,0.0,computed,computed,computed,-1.0,0.0,median
